"timestamp","value"
1753551166352,416
1753551165936,416
1753551165520,416
1753551165104,416
1753551164684,420
1753551164268,416
1753551163860,408
1753551163440,420
1753551163028,412
1753551162616,412
1753551162212,404
1753551161804,408
1753551161392,412
1753551160980,412
1753551160572,408
1753551160164,408
1753551159756,408
1753551159344,412
1753551158944,400
1753551158528,416
1753551158116,412
1753551157712,404
1753551157304,408
1753551156892,412
1753551156484,408
1753551156076,408
1753551155664,412
1753551155248,416
1753551154844,404
1753551154428,416
1753551154016,412
1753551153604,412
1753551153192,412
1753551152772,420
1753551152364,408
1753551151952,412
1753551151536,416
1753551151124,412
1753551150716,408
1753551150300,416
1753551149888,412
1753551149480,408
1753551149064,416
1753551148648,416
1753551148244,404
1753551147832,412
1753551147416,416
1753551147008,408
1753551146600,408
1753551146184,416
1753551146024,412
1753551145616,408
1753551145204,412
1753551144788,416
1753551144380,408
1753551143976,404
1753551143564,412
1753551143152,412
1753551142752,400
1753551142340,412
1753551141932,408
1753551141524,408
1753551141120,404
1753551140708,412
1753551140296,412
1753551139892,404
1753551139476,416
1753551139060,416
1753551138652,408
1753551138244,408
1753551137824,420
1753551137416,408
1753551137008,408
1753551136592,416
1753551136180,412
1753551135772,408
1753551135360,412
1753551134940,420
1753551134532,408
1753551134124,408
1753551133704,420
1753551133292,412
1753551132884,408
1753551132472,412
1753551132056,416
1753551131648,408
1753551131232,416
1753551130820,412
1753551130412,408
1753551130008,404
1753551129596,412
1753551129184,412
1753551128780,404
1753551128372,408
1753551127964,408
1753551127552,412
1753551127152,400
1753551126748,404
1753551126336,412
1753551125928,408
1753551125524,404
1753551125112,412
1753551124704,408
1753551124300,404
1753551123888,412
1753551123472,416
1753551123068,404
1753551122664,404
1753551122248,416
1753551121840,408
1753551121432,408
1753551121020,412
1753551120604,416
1753551120196,408
1753551119784,412
1753551119376,408
1753551118964,412
1753551118556,408
1753551118148,408
1753551117744,404
1753551117344,400
1753551116944,400
1753551116540,404
1753551116136,404
1753551115740,396
1753551115340,400
1753551114928,412
1753551114528,400
1753551114124,404
1753551113724,400
1753551113328,396
1753551112920,408
1753551112516,404
1753551112108,408
1753551111716,392
1753551111308,408
1753551110908,400
1753551110512,396
1753551110108,404
1753551109700,408
1753551109304,396
1753551108904,400
1753551108496,408
1753551108088,408
1753551107692,396
1753551107288,404
1753551106876,412
1753551106476,400
1753551106076,400
1753551105668,408
1753551105256,412
1753551104856,400
1753551104448,408
1753551104036,412
1753551103628,408
1753551103228,400
1753551102820,408
1753551102412,408
1753551102004,408
1753551101604,400
1753551101200,404
1753551100788,412
1753551100384,404
1753551099988,396
1753551099580,408
1753551099172,408
1753551098768,404
1753551098368,400
1753551097960,408
1753551097552,408
1753551097148,404
1753551096744,404
1753551096336,408
1753551095928,408
1753551095524,404
1753551095116,408
1753551094708,408
1753551094300,408
1753551093896,404
1753551093488,408
1753551093080,408
1753551092676,404
1753551092264,412
1753551091856,408
1753551091448,408
1753551091044,404
1753551090640,404
1753551090232,408
1753551089820,412
1753551089416,404
1753551089016,400
1753551088600,416
1753551088200,400
1753551087796,404
1753551087388,408
1753551086984,404
1753551086584,400
1753551086176,408
1753551085525,408
1753551085129,396
1753551084717,412
1753551084309,408
1753551083913,396
1753551083513,400
1753551083105,408
1753551082701,404
1753551082301,400
1753551081901,400
1753551081497,404
1753551081093,404
1753551080693,400
1753551080293,400
1753551079885,408
1753551079477,408
1753551079077,400
1753551078673,404
1753551078269,404
1753551077857,412
1753551077461,396
1753551077053,408
1753551076645,408
1753551076237,408
1753551075841,396
1753551075429,412
1753551075017,412
1753551074617,400
1753551074217,400
1753551073801,416
1753551073397,404
1753551072993,404
1753551072585,408
1753551072173,412
1753551071769,404
1753551071365,404
1753551070953,412
1753551070541,412
1753551070141,400
1753551069729,412
1753551069321,408
1753551068913,408
1753551068509,404
1753551068105,404
1753551067685,420
1753551067281,404
1753551066877,404
1753551066465,412
1753551066049,416
1753551065645,404
1753551065241,404
1753551064825,416
1753551064413,412
1753551064005,408
1753551063601,404
1753551063185,416
1753551062773,412
1753551062365,408
1753551061949,416
1753551061533,416
1753551061125,408
1753551060713,412
1753551060293,420
1753551059881,412
1753551059473,408
1753551059053,420
1753551058637,416
1753551058221,416
1753551057809,412
1753551057393,416
1753551056977,416
1753551056565,412
1753551056161,404
1753551055741,420
1753551055325,416
1753551054913,412
1753551054501,412
1753551054085,416
1753551053673,412
1753551053265,408
1753551052853,412
1753551052437,416
1753551052029,408
1753551051617,412
1753551051205,412
1753551050793,412
1753551050385,408
1753551049977,408
1753551049569,408
1753551049169,400
1753551048757,412
1753551048349,408
1753551047941,408
1753551047537,404
1753551047121,416
1753551046713,408
1753551046301,412
1753551045893,408
1753551045477,416
1753551045069,408
1753551044661,408
1753551044257,404
1753551043845,412
1753551043437,408
1753551043021,416
1753551042613,408
1753551042205,408
1753551041797,408
1753551041389,408
1753551040985,404
1753551040585,400
1753551040177,408
1753551039773,404
1753551039373,400
1753551038973,400
1753551038569,404
1753551038165,404
1753551037769,396
1753551037369,400
1753551036965,404
1753551036565,400
1753551036169,396
1753551035765,404
1753551035365,400
1753551034973,392
1753551034573,400
1753551034165,408
1753551033769,396
1753551033373,396
1753551032969,404
1753551032565,404
1753551032169,396
1753551031773,396
1753551031369,404
1753551030969,400
1753551030573,396
1753551030169,404
1753551029765,404
1753551029369,396
1753551028973,396
1753551028569,404
1753551028169,400
1753551027769,400
1753551027373,396
1753551026969,404
1753551026569,400
1753551026169,400
1753551025710,396
1753551025314,396
1753551024910,404
1753551024510,400
1753551024110,400
1753551023714,396
1753551023314,400
1753551022914,400
1753551022510,404
1753551022118,392
1753551021710,408
1753551021310,400
1753551020906,404
1753551020510,396
1753551020102,408
1753551019694,408
1753551019294,400
1753551018894,400
1753551018486,408
1753551018086,400
1753551017678,408
1753551017274,404
1753551016870,404
1753551016470,400
1753551016066,404
1753551015658,408
1753551015258,400
1753551014854,404
1753551014450,404
1753551014042,408
1753551013642,400
1753551013238,404
1753551012830,408
1753551012426,404
1753551012026,400
1753551011618,408
1753551011210,408
1753551010810,400
1753551010402,408
1753551009998,404
1753551009590,408
1753551009186,404
1753551008778,408
1753551008370,408
1753551007966,404
1753551007558,408
1753551007146,412
1753551006742,404
1753551006334,408
1753551005918,416
1753551005506,412
1753551005102,404
1753551004682,420
1753551004270,412
1753551003862,408
1753551003446,416
1753551003030,416
1753551002618,412
1753551002210,408
1753551001790,420
1753551001366,424
1753551000958,408
1753551000534,424
1753551000110,424
1753550999694,416
1753550999266,428
1753550998842,424
1753550998418,416
1753550998006,412
1753550997578,428
1753550997162,416
1753550996742,420
1753550996334,408
